id,title,description,product_type,link,image_link,price
"365956","Alarma de monóxido de carbono XINTEX CMD-6","La alarma controlada por microprocesador CMD-6 detecta los niveles de monóxido de carbono (CO) para prevenir emisiones de escape en la sentina.Monitoreo constante: las mediciones de CO TWA (Promedio Ponderado en el Tiempo) monitorizan concentración, tiempo y temperatura para calcular el punto de alarma preciso en función del % de COHb.Sensor electroquímico: de nueva generación, reduce las falsas alarmas y tiene un consumo de corriente ultra bajo (1 mA) con una vida útil aproximada de 7 años.Conexión en serie: se pueden interconectar múltiples detectores.Módulo de relé: incluido para el apagado del generador. EspecificacionesReferenciaVPunto de alarmaAlarma sonora DBAmm29.782.0212/2410% COHb85 a 3 m89x89x3129.782.04independiente con batería de litio*/ion (vida útil de 7 años)10% COHb85 a 3 m89x89x31","Osculati Nuevos","https://www.francobordo.com/alarma-de-monoxido-de-carbono-xintex-cmd-6-p-365956.html","https://www.francobordo.com/images/productos/alarma-de-monoxido-de-carbono-xintex-cmd-6-s44486-365956.jpg","204,50 EUR"
"365955","Cámaras marinas de luz visible RAYMARINE","Las cámaras marinas de luz visible ofrecen una solución de CCTV marino asequible. Funcionan bien en una variedad de condiciones de iluminación y gestionan bien el movimiento. Simplemente conecta y juega con cualquier pantalla multifunción compatible.Visibilidad nocturna: LEDs IR de alta luminosidad para operar en oscuridad total.Alimentación: Power over Ethernet (PoE) o fuente de alimentación directa de 12v DC. EspecificacionesReferenciaDescripción29.718.74CAM210 IP CCTV Día y Noche - Bala29.718.76CAM300 IP CCTV Día y Noche - Domo Ojo de Pez","Osculati Nuevos","https://www.francobordo.com/camaras-marinas-de-luz-visible-raymarine-p-365955.html","https://www.francobordo.com/images/productos/camaras-marinas-de-luz-visible-raymarine-s44456-365955.jpg","784,00 EUR"
"365954","RADIO VHF RAYMarine Ray63/Ray73","Los nuevos Ray63/Ray73 son radiotransceptores VHF de tamaño completo, cargados con todas las características esenciales de comunicación que todo navegante necesita. Añade el accesorio de mano opcional y podrás usar tu Ray63/Ray73 desde dos ubicaciones a bordo. El micrófono también permite la comunicación intercomunicadora de estación a estación. Gracias al micrófono Raymic opcional, puedes tener el control completo del radio y la función intercomunicadora desde una segunda estación remota.Transceptor: DSC clase D.GPS: integrado con la opción de añadir una antena GPS pasiva externa (cumple con la nueva norma EN301025).Botones: DSC para transmitir datos de posición GPS y digital de emergencia; dedicado del canal 16.Conectividad: NMEA0183 y NMEA2000.Pantalla: LCD retroiluminada de gran tamaño.Segunda estación: posibilidad mediante Raymic.Micrófonos: posibilidad de conecta...","Osculati Nuevos","https://www.francobordo.com/radio-vhf-raymarine-ray63-ray73-p-365954.html","https://www.francobordo.com/images/productos/radio-vhf-raymarine-ray63-ray73-s40340-365954.jpg","139,50 EUR"
"365953","Antena de radar de estado sólido Doppler Raymarine Quantum","Antena de radar de estado sólido con procesamiento Doppler avanzado.Encendido: inmediato sin necesidad de precalentamiento.Conexión de pantalla: por cable o inalámbrica.Consumo: bajo.Alcance: 24 millas.Receptor: adaptativo digital que se ajusta automáticamente a las condiciones meteorológicas y del mar para ofrecer imágenes de mayor definición.Detección de blancos: superior en colores multivariados (256).Historial de blancos: TrueTrails ajustable que muestra la trayectoria de los contactos en movimiento.Seguimiento automático de blancos MARPA: junto con el modo manual MARPA. EspecificacionesReferenciaDescripciónColor29.712.24Radar Doppler Quantum Q24D 18" sin fuente de alimentación y cables de datosBlanco29.712.25Radar Doppler Quantum Q24D 18" con cable de alimentación de 10 m + cable de datos de 10 mBlanco29.712.27Radar Doppler Quantum Q24D 18" con cable de alimentación de ...","Osculati Nuevos","https://www.francobordo.com/antena-de-radar-de-estado-solido-doppler-raymarine-quantum-p-365953.html","https://www.francobordo.com/images/productos/antena-de-radar-de-estado-solido-doppler-raymarine-s40328-365953.jpg","2.914,00 EUR"
"365952","Accesorios de elementos","EspecificacionesReferenciaDescripción29.702.81Kit de montaje empotrado Element 7"29.702.82Kit de montaje empotrado Element 9"29.702.83Kit de montaje empotrado Element 12"29.702.84Cubierta Element 7"29.702.85Cubierta Element 9"29.702.86Cubierta Element 12"29.702.80Cable de extensión de 4 m para transductor HyperVision","Osculati Nuevos","https://www.francobordo.com/accesorios-de-elementos-p-365952.html","https://www.francobordo.com/images/productos/accesorios-de-elementos-s40325-365952.jpg","65,90 EUR"
"365951","Sónares RAYMARINE Element HV de 7', 9' y 12'","El modelo Element HV de Raymarine, con tecnología CHIRP/GPS, te proporciona la ventaja necesaria para buscar peces y sus hábitats. Gracias a la tecnología de sonar HyperVision de 1.2 MHz de Element, se obtiene la visión más nítida del mundo submarino, elevando la resolución de DownVision, SideVision y RealVision 3D a un nuevo nivel de precisión de imagen. Pantallas: 7, 9 y 12. Sonar: Hypervision con tecnología CHIRP 3D, soportado por un único transductor de alta funcionalidad. Frecuencia: Sonar de doble frecuencia CHIRP 350Hz 1.2 Megahertz. Interfaz: Teclado dedicado. Procesador: Quad-core con tecnología LightHouse 3 Sport, optimizada para la pesca. Compatibilidad: VHF, AIS, Autopilotos, Motores, Tanques, Sensores de dirección, Radars Quantum WI-FI. Cartografía: Compatible con las mejores cartas náuticas, incluyendo Navionics, C-Map, Lighthouse, Fishing Hot Spots, Standard ...","Osculati Nuevos","https://www.francobordo.com/sonares-raymarine-element-hv-de-7-9-y-12-p-365951.html","https://www.francobordo.com/images/productos/sonares-raymarine-element-hv-de-7-9-y-12-s42004-365951.jpg","929,00 EUR"
"365949","Placa de masa con tuercas y pernos","Fabricado en bronce poroso, ideal para lograr una masa adecuada al instalar Loran, GPS, satélites, radiotelefonos SSB y ayudar a reducir las interferencias de radio. EspecificacionesReferenciaTipoEquivalente a la masa de cobre m²mm29.630.01Estándar1,5155x51x1329.630.00MEDIO2205x64x1329.630.02Gigante3,45300x80x13","Osculati Nuevos","https://www.francobordo.com/placa-de-masa-con-tuercas-y-pernos-p-365949.html","https://www.francobordo.com/images/productos/placa-de-masa-con-tuercas-y-pernos-s20228-365949.jpg","78,90 EUR"
"365948","Autopilotos de cabina para motores internos/externos RAYMarine","El paquete Evolution Autopilot incluye la unidad de control, el sensor EV-1, la unidad de potencia y un actuador. El actuador y la unidad de control de la computadora (ACU) más adecuados dependen del tipo de sistema de dirección y del desplazamiento de la embarcación. EspecificacionesReferenciaDescripciónTipo de embarcaciónComponentes del paquete - EVComponentes del paquete - ACUComponentes del paquete - Ángulo de timónComponentes del paquete - Unidad de controlComponentes del paquete - Actuador29.623.07EV-100 PotenciaEmbarcaciones a motor, dirección hidráulica (capacidad del cilindro: 50-110 cc)EV-1100No incluido de seriep70RsBomba hidráulica tipo 0.529.623.00EV-100 VolanteEmbarcaciones a vela, desplazamiento máx. 7.500 kg * (dirección por volante)EV-1100No incluido de seriep70sActuador de volante29.623.03EV-100 BarraEmbarcaciones a vela, desplazamiento máx. 6.000 kg * (dir...","Osculati Nuevos","https://www.francobordo.com/autopilotos-de-cabina-para-motores-internos-externos-raymarine-p-365948.html","https://www.francobordo.com/images/productos/autopilotos-de-cabina-para-motores-internos-extern-s30014-365948.jpg","2.184,00 EUR"
"365947","Instrumentos y unidades de control del piloto automático RAYMARINE P70s/P70Rs","La nueva interfaz de la casa de luces es fácil de configurar. EspecificacionesReferenciaModeloVersiónFuente de alimentaciónPantallaResolución29.603.02p70sControl de botónA través de la red STNGLCD 3.5"320x240 (QVGA)29.603.03P70RsControl de botón/mandoA través de la red STNGLCD 3.5"320x240 (QVGA)","Osculati Nuevos","https://www.francobordo.com/instrumentos-y-unidades-de-control-del-piloto-automatico-raymarine-p70s-p70rs-p-365947.html","https://www.francobordo.com/images/productos/instrumentos-y-unidades-de-control-del-piloto-auto-s27540-365947.jpg","789,00 EUR"
"365946","VEETHREE ecógrafo sumergido para panel","Dispositivo de medición con pantalla LCD polarizada y escala en metros o pies.Rango de medida: desde 0,7 a 61 metros.Velocidad máxima: 101 km/h (63 mph).Alarma: de profundidad mínima y máxima (acústica y óptica).Potencia máxima: 250W.Transductor: de popa de 200 kHz con cable de 9 m.Calibración: de la profundidad en función del calado del casco (offset de la quilla). EspecificacionesReferenciaEsferaAnillo29.230.30BlancoAcero inoxidable pulido29.230.31NegroNegro","Osculati Nuevos","https://www.francobordo.com/veethree-ecografo-sumergido-para-panel-p-365946.html","https://www.francobordo.com/images/productos/veethree-ecografo-sumergido-para-panel-s23392-365946.jpg","289,50 EUR"
"365945","Antena Glomeasy para línea AM/FM-DAB-AIS de GLOMEX","La instalación es muy fácil mediante el conector FME, que coincide con los cables preensamblados. EspecificacionesReferenciaUsoModeloLongitud (m)dBImpedancia OhmAdecuado para29.128.02AISFibra de vidrio1,2650Embarcaciones de vela/motor29.128.04AM/FMFibra de vidrio1,293Embarcaciones de vela/motor29.128.03DABFibra de vidrio1,250Embarcaciones de vela/motor","Osculati Nuevos","https://www.francobordo.com/antena-glomeasy-para-linea-am-fm-dab-ais-de-glomex-p-365945.html","https://www.francobordo.com/images/productos/antena-glomeasy-para-linea-am-fm-dab-ais-de-glomex-s33204-365945.jpg","65,90 EUR"
"365941","Sensor Veratron VDO para depósitos de aguas grises o negras","Sensor para depósitos de aguas grises o negras, con separador electrolítico y 2 umbrales de advertencia ajustables.Compatibilidad: modelos 27.485.01, 27.585.01, 27.474.18 (Línea de vías + Océano). EspecificacionesReferenciaCarrera ajustable mm27.678.01200/60027.678.02600/1200","Osculati Nuevos","https://www.francobordo.com/sensor-veratron-vdo-para-depositos-de-aguas-grises-o-negras-p-365941.html","https://www.francobordo.com/images/productos/sensor-veratron-vdo-para-depositos-de-aguas-grises-s22520-365941.jpg","424,50 EUR"
"365940","Flotador para tanque de agua Veratron VDO","Flotador para tanque de agua capacitativo.Personalización: se puede cortar a medida.Compatibilidad: con los instrumentos de la serie OCEAN 27.574.02. EspecificacionesReferenciaPara profundidad mm27.677.0080-60027.677.01600-120027.677.021200-1500","Osculati Nuevos","https://www.francobordo.com/flotador-para-tanque-de-agua-veratron-vdo-p-365940.html","https://www.francobordo.com/images/productos/flotador-para-tanque-de-agua-veratron-vdo-s1993-365940.jpg","269,50 EUR"
"365939","Volumetro GUARDIAN","EspecificacionesReferenciaVariantebisel cromado opcionalV CCmm - Ømm - Ø del agujeromm - P27.533.01Esfera blanca bisel blanco[27.455.02]10/1659524527.533.02Esfera blanca bisel blanco[27.455.02]20/32595245","Osculati Nuevos","https://www.francobordo.com/volumetro-guardian-p-365939.html","https://www.francobordo.com/images/productos/volumetro-guardian-s1936-365939.jpg","27,90 EUR"
"365938","Bombillas de presión de aceite","Salida de señal 10 - 184 Ω. Para ser emparejada con indicadores Osculati, Guardian, VDO, etc.Voltaje nominal: 6 V a 24 V. EspecificacionesReferenciaBarraRoscaPolos - a tierraPolos - aisladosCon alarma27.500.0051/8-27 NPTx27.502.00101/8-27 NPTx27.503.0010M 10x1x27.561.0151/8-27 NPTx27.562.0010M 10x1x27.507.0010M 10x1xx27.563.00101/8-27 NPTx27.565.00101/8-27 NPTx27.565.0151/8-27 NPTxx27.565.035M 10x1xx","Osculati Nuevos","https://www.francobordo.com/bombillas-de-presion-de-aceite-p-365938.html","https://www.francobordo.com/images/productos/bombillas-de-presion-de-aceite-s22152-365938.jpg","31,90 EUR"
"365937","Sensor de temperatura de agua/aceite","Dispositivo diseñado para ser emparejado con indicadores de marcas como Osculati, Guardian y VDO. EspecificacionesReferenciaVersiónEscalaRoscaPolos - aisladosCon alarma27.812.00Aceite70° - 120°1/4 x 18NPTxx27.826.00Aceite70° - 120°M 14 x 1.5x","Osculati Nuevos","https://www.francobordo.com/sensor-de-temperatura-de-agua-aceite-p-365937.html","https://www.francobordo.com/images/productos/sensor-de-temperatura-de-agua-aceite-s22148-VDOMARINE-365937.jpg","129,50 EUR"
"365936","Sensor de temperatura de agua/aceite","Dispositivo diseñado para ser emparejado con indicadores de marcas como Osculati, Guardian y VDO. EspecificacionesReferenciaVersiónEscalaRoscaPolos - a tierraPolos - aisladosCon alarma27.810.00Agua70° - 120°M 14 x 1.5x27.812.01Agua70° - 120°1/4 x 18NPTx27.811.00Aceite50° - 150°M 14 x 1.5x27.818.01Aceite70° - 120°M 14 x 1.5x27.819.00Agua70° - 120°1/2 - 14NPTx27.819.01Aceite70° - 120°1/2 - 14NPTx27.827.01Aceite50° - 150°M 18 x 1.5x27.450.01Aceite70° - 120°1/8" - 27NPTx27.827.02Agua40° - 120°M 18 x 1.5xx27.450.02Aceite50° - 150°1/8" - 27NPTx27.827.00Agua40° - 120°M 18 x 1.5x27.450.00Agua70° - 120°1/8" - 27NPTx27.818.00Agua70° - 120°M 14 x 1.5x27.826.01Aceite50° - 150°M 14 x 1.5x27.877.03Agua70° - 120°M 18 x 1.5x27.812.02Agua70° - 120°1/4 x 18NPTx27.813.00Aceite50° - 150°M 14 x 1.5xx27.819.02Agua70° - 120°1/2 - 14NPTx27.812.03Aceite50° - 150°1/4 x 18NP...","Osculati Nuevos","https://www.francobordo.com/sensor-de-temperatura-de-agua-aceite-p-365936.html","https://www.francobordo.com/images/productos/sensor-de-temperatura-de-agua-aceite-s22148-OSCULATI-365936.jpg","10,95 EUR"
"365935","GUARDIAN Power Trim","Para ser acoplado con sensores genuinos de motores Mercury. EspecificacionesReferenciaVariantebisel cromado opcionalVmm - Ømm - Ø del agujeromm - P27.439.01Esfera negra bisel negro[27.455.02]1259524527.539.01Esfera blanca bisel blanco[27.455.02]12595245","Osculati Nuevos","https://www.francobordo.com/guardian-power-trim-p-365935.html","https://www.francobordo.com/images/productos/guardian-power-trim-s1940-365935.jpg","30,90 EUR"
"365934","Hojas de guardia GUARDIAN","EspecificacionesReferenciaVariantebisel cromado opcionalVmm - Ømm - Ø del agujeromm - P27.534.01Esfera blanca bisel blanco[27.455.02]1259524527.434.02Esfera negra bisel negro[27.455.02]24595245","Osculati Nuevos","https://www.francobordo.com/hojas-de-guardia-guardian-p-365934.html","https://www.francobordo.com/images/productos/hojas-de-guardia-guardian-s1937-365934.jpg","57,90 EUR"
"365933","Indicadores de temperatura GUARDIAN","EspecificacionesReferenciaVariantebisel cromado opcionalTipoVmm - Ømm - Ø del agujeromm - P27.432.01esfera negra, anillo negro[27.455.02]Aceite 40°-150°1259524527.532.01esfera blanca, anillo blanco[27.455.02]Aceite 40°-150°1259524527.431.02esfera negra, anillo negro[27.455.02]Agua 40°-120°2459524527.432.02esfera negra, anillo negro[27.455.02]Aceite 40°-150°2459524527.531.02esfera blanca, anillo blanco[27.455.02]Agua 40°-120°2459524527.532.02esfera blanca, anillo blanco[27.455.02]Aceite 40°-150°24595245","Osculati Nuevos","https://www.francobordo.com/indicadores-de-temperatura-guardian-p-365933.html","https://www.francobordo.com/images/productos/indicadores-de-temperatura-guardian-s1934-365933.jpg","27,90 EUR"
"365932","MANÓMETRO DE OI. DE LUBR. GUARDIAN","EspecificacionesReferenciaVariantebisel cromado opcionalTipoVmm - Ømm - Ø del agujeromm - P27.429.02esfera negra, anillo negro[27.455.02]0-10 bar1259524527.529.01esfera blanca, anillo blanco[27.455.02]0-5 bar1259524527.529.02esfera blanca, anillo blanco[27.455.02]0-10 bar1259524527.430.01esfera negra, anillo negro[27.455.02]0-5 bar2459524527.430.02esfera negra, anillo negro[27.455.02]0-10 bar2459524527.530.01esfera blanca, anillo blanco[27.455.02]0-5 bar2459524527.530.02esfera blanca, anillo blanco[27.455.02]0-10 bar24595245","Osculati Nuevos","https://www.francobordo.com/manometro-de-oi-de-lubr-guardian-p-365932.html","https://www.francobordo.com/images/productos/manometro-de-oi-de-lubr-guardian-s1932-365932.jpg","27,90 EUR"
"365931","Sensor de ángulo de timón Veratron VDO","EspecificacionesReferenciaEstaciónV27.176.00Individual12/2427.176.10Doble12/24","Osculati Nuevos","https://www.francobordo.com/sensor-de-angulo-de-timon-veratron-vdo-p-365931.html","https://www.francobordo.com/images/productos/sensor-de-angulo-de-timon-veratron-vdo-s23919-365931.jpg","139,50 EUR"
"365930","Inclinómetro","Inclinómetro de doble burbuja de alta precisión. EspecificacionesReferenciaEscalasMedidasFijación26.700.8745°- 0° - 45° + 6° - 0° - 6°101x824 tornillos26.700.8630°- 0° - 30° + 5° - 0° - 5°100x804 tornillos o con etiqueta autoadhesiva incluida","Osculati Nuevos","https://www.francobordo.com/inclinometro-p-365930.html","https://www.francobordo.com/images/productos/inclinometro-s1884-365930.jpg","10,20 EUR"
"365928","Brújulas RITCHIE Supersport","Para embarcaciones de regata offshore. EspecificacionesReferenciaVarianteIluminación LED 12VModeloTamaño25.087.01Cuerpo negro, esfera rosaSíSupersport SS-10023"" 3/4 (94 mm)25.087.11Cuerpo blanco, esfera rosaSíSupersport SS-10023"" 3/4 (94 mm)25.087.02Cuerpo negro, esfera rosaSíSupersport SS-20004"" 1/2 (114 mm)25.087.12Cuerpo blanco, esfera rosaSíSupersport SS-20004"" 1/2 (114 mm)25.087.03Cuerpo negro, esfera rosaSíSupersport SS-50005"" (127 mm)25.087.13Cuerpo blanco, esfera rosaSíSupersport SS-50005"" (127 mm)","Osculati Nuevos","https://www.francobordo.com/brujulas-ritchie-supersport-p-365928.html","https://www.francobordo.com/images/productos/brujulas-ritchie-supersport-s35101-365928.jpg","304,50 EUR"
"365927","Brújulas RITCHIE Globemaster de 5'' (127 mm) con compensadores e iluminación noc","Carta con graduación blanca de 5°.Iluminación: LED nocturna. EspecificacionesReferenciaVersiónIluminación LED 12VCuerpoEsfera25.085.01EmpotradoSíNegroNegro25.085.11pequeña iglesiaSíNegroNegro","Osculati Nuevos","https://www.francobordo.com/brujulas-ritchie-globemaster-de-5-127-mm-con-compensadores-e-iluminacion-noc-p-365927.html","https://www.francobordo.com/images/productos/brujulas-ritchie-globemaster-de-5-127-mm-con-compe-s35095-365927.jpg","924,00 EUR"
"365926","Brújulas RITCHIE Wheelmark de 4'' 1/2 (114 mm)","También probado para embarcaciones de trabajo. EspecificacionesReferenciaVersiónIluminación LED 12VCuerpoEsfera25.084.41EmpotradoSíNegroNegro25.084.51pequeña iglesiaSíNegroNegro","Osculati Nuevos","https://www.francobordo.com/brujulas-ritchie-wheelmark-de-4-1-2-114-mm-p-365926.html","https://www.francobordo.com/images/productos/brujulas-ritchie-wheelmark-de-4-1-2-114-mm-s35092-365926.jpg","539,00 EUR"
"365925","Brújulas RITCHIE Navigator de 4'' 1/2 (114 mm) con compensadores e iluminación n","EspecificacionesReferenciaVersiónIluminación LED 12VCuerpoEsfera25.084.31Luz de lectura combinada, frontal y empotrada en la parte superiorSíNegroNegro25.084.01Roseta de montaje empotradoSíNegroNegro25.084.02Roseta de montaje empotradoSíBlancoBlanco25.084.32Luz de lectura combinada, frontal y empotrada en la parte superiorSíBlancoBlanco25.084.11rosa plano ChiesuolaSíNegroNegro","Osculati Nuevos","https://www.francobordo.com/brujulas-ritchie-navigator-de-4-1-2-114-mm-con-compensadores-e-iluminacion-n-p-365925.html","https://www.francobordo.com/images/productos/brujulas-ritchie-navigator-de-4-1-2-114-mm-con-com-s35089-365925.jpg","509,00 EUR"
"365924","Brújulas RITCHIE Helmsman de 3'' 3/4 (94 mm) con compensadores e iluminación noc","EspecificacionesReferenciaVersiónIluminación VCuerpoEsfera25.083.31Luz de lectura combinada, frontal y empotrada en la parte superior12NegroNegro25.083.01Roseta de montaje empotrado12NegroNegro25.083.02Roseta de montaje empotrado12BlancoBlanco25.083.04Roseta de montaje empotrado24NegroNegro25.083.32Luz de lectura combinada, frontal y empotrada en la parte superior12BlancoBlanco","Osculati Nuevos","https://www.francobordo.com/brujulas-ritchie-helmsman-de-3-3-4-94-mm-con-compensadores-e-iluminacion-noc-p-365924.html","https://www.francobordo.com/images/productos/brujulas-ritchie-helmsman-de-3-3-4-94-mm-con-compe-s35086-365924.jpg","244,50 EUR"
"365923","Brújulas RITCHIE Wheelmark de 3' (76 mm)","También probado para embarcaciones de trabajo. EspecificacionesReferenciaVersiónIluminación LED 12VCuerpoEsfera25.082.31EmpotradoSíNegroNegro25.082.41ExteriorSíNegroNegro","Osculati Nuevos","https://www.francobordo.com/brujulas-ritchie-wheelmark-de-3-76-mm-p-365923.html","https://www.francobordo.com/images/productos/brujulas-ritchie-wheelmark-de-3-76-mm-s35083-365923.jpg","189,50 EUR"
